displacement,true_force,predicted_force
1.8389199,0.30056235,0.321361
1.8389798,0.31880215,0.32916862
1.8390199,0.29514885,0.31967667
1.8488301,0.3457807,0.33638012
1.8544999,0.3261516,0.33781087
1.8668149,0.3335126,0.33348322
1.86759,0.31219035,0.33086145
1.8679049,0.36847904,0.3559404
1.86794,0.33021742,0.33129936
1.86806,0.29919127,0.31935927
1.8682349,0.3334854,0.3324393
1.868555,0.3446785,0.33572197
1.8686,0.31283984,0.32267854
1.86868,0.30053315,0.3300687
1.8690398,0.31093654,0.32415622
1.8694249,0.32903314,0.33438334
1.86944,0.33995074,0.33159268
1.8699901,0.33544606,0.33293298
1.8700902,0.37407735,0.34903458
1.8701351,0.3862983,0.33920366
1.8703002,0.3484859,0.33382207
1.87072,0.36884815,0.34114283
1.87146,0.35923758,0.3380649
1.8717997,0.29409915,0.32159802
1.9067699,0.3598136,0.34695354
1.908535,0.2946842,0.32580882
1.908555,0.34267804,0.33701625
1.90874,0.3156138,0.3265798
1.9090451,0.326909,0.32966748
1.90915,0.30775377,0.3248991
1.909155,0.34850833,0.33628073
1.9093502,0.3077589,0.33109897
1.9093751,0.37770534,0.35530066
1.9097002,0.35247964,0.33794165
1.9097598,0.33616516,0.34189117
1.9098251,0.39485964,0.36274764
1.9099252,0.38529462,0.35436553
1.9100751,0.366107,0.35358608
1.9104251,0.36344045,0.34147495
1.91187,0.37759236,0.3404282
1.91197,0.29940394,0.32507533
1.9168999,0.35824028,0.33852762
1.9191248,0.3307361,0.33893275
1.91928,0.30648878,0.32645214
1.9193801,0.31206486,0.32917315
1.9473151,0.3293627,0.33057982
1.94829,0.33185318,0.33298826
1.94886,0.32176834,0.3300513
1.9489001,0.34869292,0.34174737
1.94899,0.3585746,0.34779903
1.949135,0.38398513,0.36296898
1.9491999,0.35120672,0.3393648
1.9492648,0.35718733,0.34203392
1.9494498,0.40169093,0.36971712
1.9495801,0.372545,0.36009377
1.9496001,0.35912856,0.34765422
1.9501249,0.39140034,0.36075538
1.9501249,0.33961177,0.3383018
1.9505999,0.34728146,0.3410096
1.9518749,0.30505896,0.32860544
1.9525349,0.32847366,0.335713
1.9525402,0.38023955,0.37319258
1.9568999,0.363469,0.34318757
1.96883,0.36259964,0.34889722
1.9749099,0.31408933,0.33349365
1.9888952,0.31707373,0.33287054
1.9891651,0.34221914,0.34600565
1.9891651,0.33711395,0.3365357
1.9893199,0.3764754,0.36352453
1.989355,0.3604101,0.34503788
1.9894502,0.32967314,0.3332402
1.9895,0.40109733,0.35670316
1.9896001,0.34525037,0.34334168
1.9896352,0.31874636,0.34027866
1.9897349,0.3575498,0.35307133
1.98979,0.36375803,0.34810868
1.9899251,0.3399258,0.33666778
1.9899701,0.37731022,0.36784223
1.9899999,0.36294243,0.3488735
1.9904997,0.35655963,0.3468814
1.9909,0.3599745,0.35271424
1.99296,0.3855156,0.38129926
1.9971302,0.3702326,0.34854865
1.9993249,0.34228927,0.35274932
2.01085,0.38153788,0.3720792
2.02734,0.35619128,0.3517068
2.02792,0.3317247,0.34176648
2.02845,0.34290254,0.3403498
2.02894,0.35225335,0.35514987
2.02966,0.3604964,0.35282162
2.02996,0.36305124,0.34954843
2.0301301,0.41289127,0.38569117
2.03029,0.35809344,0.35261258
2.0323102,0.39070198,0.3890525
2.03253,0.39613345,0.3555089
2.0357,0.32609022,0.33828622
2.05459,0.32468912,0.34252605
2.0668,0.38210234,0.37335292
2.06691,0.36718643,0.36609682
2.0686,0.36704758,0.37693137
2.0687902,0.33447263,0.34201288
2.068855,0.38069355,0.3971523
2.0690997,0.37100556,0.35445789
2.069165,0.3307143,0.3509054
2.069235,0.3884882,0.37986547
2.06932,0.33946297,0.34068304
2.06944,0.37592468,0.36893356
2.0695,0.36775073,0.3555171
2.0697,0.3739334,0.36014473
2.069795,0.35378197,0.35626578
2.07022,0.36871234,0.36658794
2.0706003,0.36743948,0.35684192
2.0707,0.37200153,0.35027868
2.0728,0.34553355,0.35180452
2.0730097,0.39711532,0.39824393
2.07921,0.3532725,0.3697247
2.10236,0.45841274,0.46851468
2.1077402,0.35049593,0.35196906
2.10802,0.34297526,0.35113516
2.10822,0.34214306,0.35884124
2.10831,0.31015658,0.33613542
2.10845,0.36463967,0.36754584
2.109,0.36843672,0.36114913
2.10939,0.37876418,0.36713296
2.1097,0.38090232,0.36654752
2.109765,0.3942392,0.39615658
2.1108701,0.41472372,0.3964641
2.11739,0.38623884,0.36664242
2.118755,0.40619862,0.41331154
2.11984,0.33556047,0.348552
2.13464,0.3657201,0.37512913
2.1352847,0.33616865,0.3522706
2.14641,0.39239317,0.39122576
2.14834,0.36870527,0.37399176
2.14909,0.32915676,0.35291028
2.149145,0.35663578,0.3668748
2.14915,0.38301966,0.3647775
2.1491797,0.3489929,0.3637508
2.1495,0.36220354,0.36779204
2.14958,0.3994432,0.39995924
2.149655,0.33886042,0.34743342
2.149745,0.41848716,0.40590698
2.14983,0.36637735,0.36464792
2.14983,0.34043148,0.3621623
2.1510751,0.32654506,0.35398048
2.15129,0.36907572,0.37623024
2.1582,0.348362,0.35287267
2.1595,0.34560686,0.36172584
2.1866,0.3992488,0.4009908
2.187185,0.38253164,0.3904423
2.1886652,0.3532888,0.36834672
2.1888502,0.35324827,0.3584906
2.1892798,0.37912294,0.3728232
2.18938,0.38496032,0.4045404
2.18945,0.40367255,0.409706
2.18952,0.39214993,0.37951013
2.1895697,0.36959705,0.37239096
2.18968,0.4120401,0.40002105
2.18978,0.3936315,0.39451146
2.19106,0.43423724,0.43952677
2.1914003,0.43829954,0.4587605
2.1915,0.3591678,0.3548722
2.19213,0.3382974,0.3550332
2.192625,0.41769943,0.38913268
2.1972,0.4140308,0.42799157
2.20047,0.37153485,0.39013985
2.21616,0.37329137,0.3645724
2.2221,0.47454318,0.47583613
2.228635,0.36737975,0.3752556
2.2288,0.32809457,0.3509074
2.22908,0.37119636,0.36458218
2.22942,0.42952383,0.42560658
2.22945,0.39321858,0.37537643
2.2297552,0.39828175,0.39864588
2.22981,0.34307167,0.36682534
2.2300203,0.38548133,0.38686734
2.230975,0.3933645,0.39485598
2.2324698,0.34457207,0.36004984
2.238,0.41995487,0.43443942
2.23998,0.3572307,0.3724066
2.25656,0.38021275,0.36983016
2.26818,0.3684262,0.38232398
2.268195,0.3853764,0.38276774
2.2683947,0.41084835,0.4105798
2.2689,0.37170538,0.38003454
2.26898,0.34533742,0.36884838
2.2691348,0.38951525,0.38188168
2.26914,0.35610482,0.38016474
2.2692602,0.35503003,0.3611321
2.2693403,0.35766056,0.3639291
2.2693598,0.35763398,0.37458104
2.26942,0.3880705,0.3834197
2.26944,0.39303914,0.39722937
2.26964,0.3806324,0.38174948
2.26966,0.4224568,0.41583568
2.2696702,0.3908264,0.38470054
2.2700598,0.39197686,0.3937199
2.27289,0.3734768,0.36886215
2.2773898,0.4084815,0.3923146
2.2798002,0.38294774,0.40216243
2.2890203,0.40555668,0.40477464
2.29082,0.42020193,0.42535874
2.30738,0.3959883,0.39638627
2.30851,0.39097738,0.39577284
2.3091,0.3847991,0.39029795
2.3096,0.36433247,0.37919104
2.3098247,0.3519636,0.37438548
2.3100498,0.38749832,0.36853373
2.3103502,0.3879663,0.38495013
2.3104603,0.4396966,0.43565685
2.310745,0.38435602,0.3737585
2.3112752,0.42902267,0.4318703
2.31172,0.45327255,0.46880746
2.3165,0.41337353,0.39865115
2.31764,0.43232575,0.4436396
2.31893,0.37111393,0.37505898
2.320175,0.36494905,0.36895913
2.34807,0.39667147,0.4003514
2.3491,0.3768234,0.37878612
2.34915,0.3755537,0.3756991
2.349345,0.41254053,0.40537792
2.349395,0.41498938,0.4207119
2.3494399,0.43621302,0.43875635
2.34956,0.3675627,0.39202857
2.34962,0.40077394,0.39653727
2.349635,0.36850414,0.37319976
2.34995,0.39952993,0.39693984
2.35061,0.35407656,0.3790323
2.3508098,0.45403573,0.45247188
2.351385,0.4052298,0.4085687
2.3577998,0.43535328,0.4478581
2.358125,0.43985087,0.44649965
2.35942,0.37454253,0.38706124
2.3598301,0.39458752,0.4154434
2.375,0.39785463,0.4126097
2.3884103,0.38283592,0.38301975
2.38855,0.37349224,0.37360045
2.3887599,0.36267367,0.37881452
2.3893,0.45134765,0.4424373
2.3894703,0.39773303,0.39524838
2.3895,0.42581034,0.45023954
2.3897,0.36477694,0.38962615
2.38984,0.40783694,0.39973405
2.38992,0.41970322,0.4101938
2.38992,0.43888563,0.43319336
2.38996,0.42030254,0.42702454
2.3899853,0.40245557,0.40001523
2.3904,0.4019389,0.4176579
2.3904,0.45187026,0.4439295
2.391485,0.4608629,0.45669305
2.39197,0.38719824,0.37840676
2.3921,0.46524647,0.4747747
2.39837,0.4415899,0.45182842
2.410785,0.4367914,0.4394106
2.4157002,0.40246692,0.4176867
2.4232,0.5014513,0.48974794
2.4258802,0.37573454,0.38622358
2.427285,0.41565606,0.42673367
2.4286802,0.38697547,0.39012468
2.42892,0.43100283,0.45313555
2.4290798,0.4567156,0.44726226
2.4291499,0.37909195,0.37908226
2.42932,0.38716498,0.38155746
2.4294202,0.3774178,0.3780262
2.4294202,0.38900325,0.38012642
2.4294398,0.36796272,0.3790058
2.4294903,0.423665,0.41563207
2.42988,0.40969148,0.409684
2.42992,0.4423763,0.4532971
2.43003,0.41764513,0.4261739
2.43024,0.43539867,0.42920986
2.4302547,0.45763075,0.44698572
2.4304502,0.42979515,0.4400899
2.43054,0.40743336,0.40333045
2.43098,0.36497426,0.3796702
2.43272,0.44840348,0.4314315
2.438145,0.44618422,0.4532028
2.43831,0.38750267,0.39332107
2.4564097,0.37989253,0.38125643
2.4570796,0.40629068,0.39277095
2.4673998,0.43684244,0.43741962
2.4688098,0.39340845,0.39076054
2.46888,0.373902,0.37950015
2.4691799,0.41294965,0.41666573
2.4695103,0.40840325,0.3905528
2.4696252,0.38594535,0.38674843
2.46996,0.4253864,0.42931953
2.4700902,0.41850796,0.42988047
2.47037,0.4182715,0.42554727
2.4711597,0.37157652,0.380893
2.471165,0.45375186,0.45430407
2.47137,0.4242053,0.4321098
2.47167,0.44224918,0.43255037
2.473375,0.37832463,0.38773265
2.4792697,0.45354337,0.4562801
2.4955003,0.41333032,0.42785284
2.4964502,0.41180915,0.3977094
2.506965,0.4400667,0.44144988
2.507305,0.42727873,0.43348652
2.5087397,0.40202272,0.4114169
2.50925,0.43029046,0.40879387
2.5096,0.44172105,0.45721608
2.5096,0.40266913,0.39315903
2.5099003,0.3753437,0.386647
2.5099351,0.4227125,0.4184656
2.5100348,0.43352154,0.43269217
2.510135,0.42373702,0.41555506
2.510595,0.4240528,0.4309387
2.5105999,0.44703546,0.45225626
2.5189,0.39867187,0.4033415
2.5189097,0.45758677,0.45928144
2.5200999,0.3924985,0.38958827
2.5368197,0.39058182,0.38511872
2.548025,0.4278179,0.42863232
2.5485551,0.4027997,0.39599073
2.549055,0.41878048,0.40725023
2.5491002,0.40578085,0.38991332
2.5491698,0.41426018,0.4060146
2.5495799,0.42658114,0.4226732
2.5497997,0.41930673,0.41700777
2.5501,0.42978865,0.4404167
2.5501401,0.4415971,0.44155267
2.550295,0.4241984,0.41768315
2.5504,0.44204786,0.43895364
2.55052,0.46139452,0.45994622
2.5507548,0.45384094,0.4544608
2.55097,0.43627235,0.4408279
2.5589697,0.46329516,0.4617794
2.559305,0.40445277,0.40801808
2.5761,0.42490137,0.43831727
2.5884998,0.42875937,0.42800826
2.5885103,0.42869222,0.43606055
2.5887,0.4340822,0.43400925
2.5892298,0.45232424,0.4630302
2.58944,0.46217623,0.46957985
2.5901601,0.4839864,0.46085083
2.5901897,0.41147092,0.39343962
2.5902698,0.4512853,0.45165876
2.59048,0.42447808,0.4139013
2.59054,0.45812544,0.4588152
2.59072,0.4315821,0.42739788
2.591695,0.48988193,0.48638982
2.59231,0.4137791,0.4015068
2.5934803,0.3939353,0.39926106
2.5996997,0.4714039,0.44614753
2.6265948,0.44161722,0.44623908
2.627525,0.43759,0.43912607
2.62776,0.4577669,0.4572437
2.6287448,0.40651676,0.40070486
2.62904,0.44803038,0.44865492
2.6291697,0.42469028,0.41628835
2.6291902,0.44866428,0.45089447
2.62936,0.42883953,0.41974503
2.6301749,0.44041595,0.450119
2.630685,0.46861577,0.47351256
2.63079,0.47129855,0.45362937
2.63097,0.45305127,0.4492144
2.6311247,0.47456095,0.47267547
2.6316898,0.41937718,0.4062698
2.640495,0.43252406,0.4504184
2.6502302,0.46676245,0.46734458
2.66381,0.5319144,0.5136658
2.6681046,0.44068968,0.43567997
2.6691997,0.42476815,0.41190708
2.6692798,0.4178561,0.4134249
2.6693,0.44810462,0.4532239
2.6693597,0.42011493,0.40814433
2.66951,0.3979011,0.40345168
2.6696649,0.46859297,0.46463862
2.6698,0.4546545,0.45318964
2.66984,0.42045128,0.4051777
2.669865,0.44537798,0.4385115
2.6699002,0.4132583,0.41333896
2.6699002,0.487862,0.4711625
2.67,0.45731443,0.4574141
2.67,0.4552229,0.45614025
2.67004,0.4117544,0.43439835
2.6700702,0.4614817,0.4617091
2.6710103,0.44072926,0.43457586
2.67115,0.4502255,0.45776042
2.6713398,0.49496,0.47007957
2.67153,0.4678963,0.45381165
2.67173,0.4692719,0.46847755
2.671755,0.39914617,0.39689773
2.6722753,0.49600124,0.48517132
2.6791701,0.45402607,0.44481805
2.6797802,0.43770406,0.45434606
2.708635,0.43100366,0.42096698
2.7088797,0.42233217,0.419919
2.7091804,0.45622918,0.44043002
2.7092302,0.4070495,0.39747438
2.7092602,0.41764572,0.41015604
2.7092602,0.4274913,0.41025054
2.7092602,0.4025322,0.40913928
2.7095351,0.44931915,0.44442007
2.7096999,0.45399758,0.4581082
2.7098298,0.46230716,0.46231735
2.7103002,0.47993794,0.4639203
2.7103152,0.47356737,0.47297525
2.711025,0.451341,0.45608482
2.71142,0.45350116,0.4534171
2.7114503,0.43998563,0.424015
2.7117848,0.44300762,0.4261083
2.7191799,0.48385707,0.47927135
2.72089,0.41811666,0.4115157
2.7362998,0.417025,0.40756094
2.748375,0.47560903,0.4702975
2.7493,0.45432252,0.46309152
2.74975,0.4396301,0.43575206
2.7499547,0.43159637,0.42697132
2.7502303,0.43073264,0.42080852
2.75045,0.42407215,0.41633958
2.75066,0.50367624,0.47934523
2.75086,0.41487414,0.43721324
2.75103,0.47875354,0.4777007
2.7517798,0.50534004,0.49376497
2.75342,0.43561098,0.42622843
2.7540603,0.4375928,0.43341312
2.7544303,0.4852925,0.4814462
2.76033,0.42466962,0.41633886
2.7609801,0.49154863,0.46735975
2.7717998,0.48395678,0.47983593
2.787525,0.46272147,0.46654305
2.7883604,0.4788833,0.47476843
2.7896001,0.46498173,0.47749257
2.7899997,0.47587544,0.47579506
2.7903998,0.49111065,0.47347125
2.7904248,0.42695573,0.44974798
2.7906249,0.49018896,0.49262896
2.79064,0.48515916,0.48202667
2.7919698,0.5165578,0.50832415
2.79846,0.492909,0.49084446
2.7992747,0.49748373,0.48634243
2.8164003,0.45666718,0.4651017
2.82391,0.5511144,0.53064394
2.8289797,0.46049222,0.46575332
2.82926,0.4423319,0.4357923
2.82958,0.4888608,0.48398045
2.82984,0.44440946,0.43336418
2.8301253,0.50845957,0.48799562
2.8302553,0.42611685,0.44847563
2.8304002,0.47662666,0.47638047
2.8304198,0.4844824,0.492718
2.8304303,0.4544359,0.44323456
2.8308103,0.47862813,0.4742405
2.8308148,0.4639095,0.4588392
2.8309,0.46150902,0.45398733
2.83102,0.46159196,0.4706931
2.83169,0.48951334,0.47414178
2.8317897,0.49032453,0.48699456
2.8322797,0.4696467,0.46877056
2.83239,0.5165124,0.5013959
2.8396602,0.47541192,0.4666898
2.84095,0.43600953,0.42969754
2.85618,0.45962048,0.4688437
2.86899,0.45217803,0.44501612
2.86927,0.42870572,0.42133152
2.86932,0.44676408,0.4433758
2.8693697,0.45056123,0.44422296
2.86964,0.47490972,0.47709057
2.8697202,0.4931149,0.48949623
2.86986,0.47106266,0.46241632
2.8701,0.5139565,0.49259892
2.87097,0.50110155,0.48378572
2.8710697,0.47666475,0.48081845
2.8715997,0.4847309,0.47913945
2.872555,0.45121005,0.4461364
2.8736203,0.4991324,0.49741387
2.8790202,0.44765803,0.45916498
2.8793004,0.50618386,0.4960435
2.8805697,0.46510923,0.47379926
2.8811202,0.44202414,0.4361937
2.8911097,0.49815762,0.4945019
2.9059002,0.4410297,0.4498647
2.9075902,0.48008156,0.48082682
2.9097002,0.46117148,0.45897698
2.909725,0.4350855,0.42621452
2.9106297,0.48776987,0.48437092
2.91091,0.46822977,0.4682998
2.91094,0.4760281,0.47840807
2.9115002,0.47260335,0.46263453
2.9115002,0.46529776,0.45429036
2.9139802,0.46080673,0.46345767
2.9182603,0.50925356,0.5000396
2.9197698,0.4692519,0.47813487
2.91996,0.48624876,0.47542027
2.9383101,0.47013274,0.45981368
2.94928,0.47658163,0.47554478
2.9498048,0.4701167,0.46878508
2.9498599,0.45068294,0.4449963
2.95026,0.45671484,0.45091805
2.950445,0.44819233,0.4345984
2.9507298,0.43580258,0.44533193
2.95137,0.47143126,0.45976135
2.953575,0.46333703,0.4603076
2.9543097,0.50912213,0.5066491
2.9587152,0.5117538,0.50621325
2.9881997,0.50317794,0.49816322
2.98847,0.50563073,0.49913046
2.9891648,0.4454302,0.43574446
2.9895747,0.46234137,0.4558305
2.9896798,0.50927263,0.50232947
2.9897,0.4350255,0.41807655
2.9899251,0.4901016,0.50148606
2.99,0.4559931,0.4600845
2.9900098,0.49755505,0.49723557
2.990755,0.51627934,0.49872357
2.990805,0.4993956,0.49384013
2.9914,0.50988084,0.49462816
2.991655,0.478974,0.46356902
2.99205,0.5289032,0.50550383
2.99234,0.5360838,0.51852006
3.0114996,0.51407194,0.5051855
3.0277402,0.49428976,0.49751338
3.0287097,0.4952011,0.5049839
3.0290504,0.48665228,0.47924748
3.0295103,0.4868063,0.4861123
3.03006,0.5134083,0.5068096
3.030075,0.46536347,0.46334183
3.0301301,0.5017013,0.4888728
3.0301452,0.46737683,0.45857242
3.0304399,0.5204401,0.5021329
3.0305002,0.53486305,0.5033111
3.0306602,0.5005169,0.49551696
3.03076,0.50342935,0.50047326
3.0309002,0.48115367,0.46782804
3.03154,0.4868154,0.49489006
3.03178,0.49808615,0.49776918
3.031925,0.48509935,0.46868584
3.0333402,0.47521058,0.47753844
3.0406098,0.46299404,0.45952463
3.0408347,0.48701093,0.49110377
3.05764,0.4592386,0.45396942
3.0677352,0.49564946,0.4867592
3.0684397,0.5128368,0.50515664
3.0693,0.49703613,0.4847858
3.06958,0.48580992,0.48151428
3.0696247,0.47788957,0.4690119
3.0702603,0.47645482,0.46928892
3.0706449,0.5374727,0.51315105
3.0710146,0.49677292,0.49522412
3.071375,0.5406343,0.50716966
3.0715802,0.5264687,0.5058509
3.0716748,0.50786674,0.49318635
3.0717797,0.54441166,0.5145478
3.0720003,0.4891085,0.47338513
3.0720801,0.52854264,0.52032983
3.07209,0.52740383,0.5158158
3.0732,0.5458067,0.5275953
3.0745797,0.45989645,0.4625445
3.0825298,0.46617177,0.454599
3.09626,0.49136794,0.49465138
3.0967953,0.4646463,0.4585429
3.0978901,0.48968053,0.4782697
3.10442,0.5848558,0.5546936
3.10652,0.46847036,0.47211096
3.1086297,0.52015257,0.51095885
3.1088002,0.5015905,0.49097282
3.109455,0.49784097,0.4876396
3.1097548,0.5245974,0.5155387
3.1102297,0.502441,0.4889656
3.1102698,0.48721835,0.48320678
3.110275,0.4784312,0.46666023
3.1103,0.5425997,0.51717466
3.1104798,0.48860374,0.4784276
3.11079,0.470269,0.45444894
3.1107953,0.4782066,0.4687774
3.1108,0.54398,0.5111772
3.1109903,0.4579586,0.4694515
3.111475,0.49276015,0.47493526
3.111595,0.49755937,0.48520264
3.1119552,0.5490019,0.5308678
3.11216,0.54383487,0.51795554
3.11223,0.49500218,0.47797608
3.1203449,0.5112767,0.4991833
3.1355999,0.49634525,0.49853542
3.1484354,0.5250099,0.5149431
3.1488,0.52319837,0.5133043
3.14933,0.4917873,0.48835912
3.14978,0.48318633,0.4704546
3.1498797,0.49620038,0.48994374
3.150755,0.5533865,0.5238477
3.15078,0.5366172,0.52484924
3.151045,0.47509786,0.4897215
3.1511197,0.49730036,0.48172358
3.1511853,0.51242036,0.51229465
3.1511998,0.5204302,0.5092838
3.1520598,0.5552852,0.5335819
3.1526647,0.5484423,0.5229049
3.154455,0.4901061,0.4815125
3.15896,0.5372556,0.5241302
3.15929,0.54053324,0.5278856
3.1607997,0.50258535,0.504884
3.169855,0.51905096,0.508237
3.1781402,0.47508815,0.46919593
3.1877599,0.52701783,0.51771396
3.18804,0.51491433,0.5126458
3.188635,0.5307129,0.51929533
3.1900048,0.5519452,0.5258566
3.1901,0.5386755,0.53334224
3.1904798,0.50098276,0.4944295
3.1905,0.52445334,0.51343864
3.1908202,0.5412956,0.53307086
3.1909397,0.47984955,0.46139827
3.1910198,0.48831618,0.4783214
3.1910198,0.50318295,0.4877628
3.19112,0.47399965,0.4861734
3.1912997,0.5343068,0.52696645
3.191475,0.5067458,0.49355608
3.1916401,0.50166315,0.48645794
3.1919703,0.5587281,0.53623664
3.1928952,0.5154927,0.5070603
3.2010598,0.50801337,0.5098424
3.2187998,0.4801074,0.47424144
3.2289903,0.49451292,0.48506784
3.229275,0.4871381,0.47078165
3.22945,0.51702255,0.50194854
3.2301047,0.4738758,0.48298183
3.2302701,0.5205272,0.521105
3.2303395,0.50836265,0.4919813
3.23052,0.50744474,0.49090952
3.23086,0.48500448,0.49845016
3.23123,0.52306944,0.5190633
3.2312799,0.5601563,0.5251521
3.23197,0.54091495,0.5311931
3.2324297,0.5403008,0.5193926
3.233095,0.5019329,0.49935064
3.2349603,0.54458594,0.5362309
3.2393756,0.54863876,0.53521293
3.2419603,0.48998925,0.4804421
3.258015,0.5091141,0.49574852
3.26807,0.53690004,0.5272185
3.2698998,0.4996474,0.48333406
3.27014,0.51156133,0.50333416
3.2704751,0.52330416,0.5068607
3.2705703,0.5025413,0.49388283
3.2705998,0.53113747,0.5218657
3.2707999,0.54887205,0.53982323
3.2707999,0.47974706,0.4880226
3.2710605,0.55023897,0.52793854
3.2712,0.53779507,0.5273502
3.27141,0.5134463,0.4955042
3.2715201,0.55194104,0.54041713
3.2717097,0.5506646,0.53734404
3.2719748,0.5436852,0.52413684
3.2720752,0.5738129,0.55414927
3.27244,0.5688676,0.54177916
3.2725103,0.52550054,0.51549166
3.2795901,0.55169076,0.5386194
3.2915845,0.5492256,0.53195477
3.3090703,0.5221751,0.51027113
3.3094199,0.5240525,0.5211557
3.3096395,0.50937885,0.48817745
3.309715,0.49804968,0.4796157
3.30974,0.5041326,0.4875011
3.3106694,0.5312161,0.53054464
3.31093,0.5247421,0.5072162
3.3111951,0.5495059,0.5380361
3.3117297,0.54904574,0.52865
3.312075,0.5285274,0.51932245
3.312275,0.48488453,0.47708565
3.31258,0.53045654,0.52024394
3.3125997,0.5090796,0.5029316
3.3134,0.52104145,0.5015693
3.31497,0.553142,0.544695
3.3197303,0.50611484,0.51175845
3.32954,0.5379508,0.52435374
3.3480203,0.5463599,0.53464687
3.3492503,0.5264952,0.51838917
3.3499799,0.5430447,0.53448427
3.350365,0.52850866,0.51519847
3.3511004,0.52199066,0.499547
3.3511698,0.5083331,0.4937011
3.3517897,0.49528623,0.502562
3.3517995,0.5016945,0.47797987
3.3518796,0.5828435,0.5608373
3.3522203,0.52810556,0.52558655
3.3527255,0.5393747,0.5298221
3.3551402,0.5154108,0.502364
3.38965,0.54658943,0.5385914
3.3899045,0.5580402,0.5451491
3.3900201,0.5220299,0.5153674
3.3902097,0.5331641,0.52323794
3.3904605,0.52767766,0.52030873
3.3905501,0.48962346,0.46271548
3.39056,0.5649251,0.5409423
3.3906,0.5180806,0.50497824
3.3908002,0.55153143,0.5391091
3.3909,0.499614,0.50668216
3.3910697,0.5269912,0.5091503
3.39118,0.56661105,0.5497558
3.391325,0.50544214,0.51271176
3.3915002,0.56446606,0.5492111
3.3916247,0.5657823,0.54627186
3.3918,0.5280677,0.5039591
3.3919501,0.58868915,0.5648297
3.3919752,0.5596098,0.5373672
3.3946,0.52054405,0.50659716
3.40118,0.53088593,0.5102842
3.4018197,0.511297,0.49860665
3.4111001,0.56145376,0.54189783
3.41782,0.50491655,0.49845472
3.4185252,0.5290172,0.51262045
3.4284596,0.55685437,0.54083467
3.4292397,0.52278095,0.5170919
3.42926,0.53844994,0.52346295
3.4293997,0.5377428,0.532431
3.4300551,0.51376235,0.5005322
3.43063,0.5607098,0.5509243
3.430815,0.51281303,0.48664847
3.4312997,0.56978256,0.54450935
3.43169,0.51128435,0.51642174
3.431795,0.58615565,0.5509769
3.4321952,0.55222493,0.5304747
3.4324853,0.5930443,0.5696822
3.4326,0.5009493,0.48990235
3.433445,0.5462438,0.5346885
3.4347098,0.53385997,0.5261822
3.4356596,0.56849813,0.5556248
3.4409003,0.5376719,0.5322535
3.44187,0.51590246,0.50356066
3.4589999,0.53496754,0.51706815
3.46521,0.6247363,0.5963595
3.46748,0.54986566,0.5420462
3.4680953,0.5627609,0.54370797
3.469,0.5640222,0.5461262
3.4693353,0.54244345,0.52747935
3.4695601,0.52746326,0.5210969
3.469805,0.5676565,0.5513599
3.4698253,0.53296226,0.52497023
3.4699197,0.5256217,0.51520234
3.46994,0.51861715,0.5059513
3.47028,0.5867336,0.5491035
3.4704852,0.5739495,0.54763937
3.470505,0.5280817,0.5173762
3.4711,0.5114061,0.51564705
3.4711,0.53739285,0.5186639
3.4711852,0.50607586,0.5119877
3.4713,0.59041613,0.5540092
3.4713,0.5607564,0.54295313
3.4723248,0.5928283,0.5572666
3.478695,0.57486796,0.54813635
3.4810796,0.52512014,0.51333135
3.4917903,0.57191586,0.5484743
3.51009,0.53240854,0.5163512
3.5103898,0.5495004,0.5316628
3.5106797,0.5250393,0.51152587
3.5106797,0.540278,0.52125937
3.510975,0.56330544,0.5459878
3.5122752,0.56124324,0.5386411
3.5124497,0.59009826,0.5564966
3.5127902,0.5494309,0.5406695
3.5129247,0.5561434,0.54274094
3.51598,0.5364434,0.5207027
3.5162797,0.51822793,0.50828856
3.5210302,0.5289533,0.51806283
3.5217748,0.5833037,0.5495437
3.5502799,0.5561972,0.5452348
3.5504203,0.59625167,0.5569509
3.550545,0.54378265,0.5261029
3.5506206,0.52923834,0.5097168
3.55081,0.57165015,0.5515093
3.5508997,0.58429337,0.56219983
3.5511,0.58457273,0.56402004
3.5511203,0.5287163,0.5159455
3.5512102,0.5336417,0.51821035
3.5513,0.5394338,0.5214633
3.5516753,0.52948296,0.5239985
3.5517402,0.55208844,0.5305919
3.55225,0.554509,0.5303365
3.55253,0.5486334,0.5229444
3.5529997,0.5394388,0.53153807
3.55385,0.54194725,0.5312654
3.555,0.54078376,0.52544
3.5611,0.53132,0.5182476
3.5857549,0.63819003,0.6120438
3.5883002,0.5772281,0.5528532
3.5891995,0.55754423,0.5397748
3.5895998,0.5345305,0.5149158
3.5898,0.54905784,0.5308587
3.5899103,0.5339571,0.51985335
3.5900152,0.55175686,0.53752404
3.59029,0.56555426,0.55658233
3.5905995,0.5649519,0.5560576
3.5909002,0.5742659,0.5522524
3.5916152,0.5620135,0.5455859
3.591705,0.58407646,0.5600701
3.592075,0.52099514,0.51032174
3.5923152,0.56784046,0.55695343
3.593405,0.5691594,0.55191505
3.59355,0.5477503,0.5353979
3.5960402,0.587763,0.57149744
3.59939,0.58958906,0.5581404
3.5999904,0.5930348,0.5688423
3.6014802,0.55698043,0.5320566
3.60269,0.5345483,0.5164019
3.6117997,0.5876558,0.5579249
3.6191945,0.5549507,0.5335493
3.6259348,0.6422848,0.61702865
3.6289198,0.56332767,0.55229664
3.62949,0.5463683,0.52810454
